coefficient,hazard_ratio,pval,protein,epv,disease,beta,nom_sig,fdr_sig,pval_fdr_corrected,bonf_sig,fdr_sig_permissive,pval_fdr_corrected_permissive
0.0430545962892163,1.0439948915417334,0.0404931412884642,anp32c,46.17391304347826,p130070,0.0567381923589725,1,0,0.181763719548716,0,0,0.10594979620279164
0.0595361991162574,1.061344180005526,0.0349223516767162,anxa1,46.08695652173913,p130070,0.0600910768370371,1,0,0.16352274847137763,0,0,0.0928718277741451
0.1518918029428405,1.1640342845344034,4.864085150175778e-06,anxa10,46.56521739130435,p130070,0.131390131602942,1,1,9.029662933983756e-05,0,1,3.265087043336384e-05
0.1299573220070975,1.1387797814520837,0.000152483704089,anxa2,45.34782608695652,p130070,0.1149457131326738,1,1,0.0019445834479069903,0,1,0.000763726270908885
0.0965799567919288,1.1013976418453015,0.0062997972004786,anxa5,46.43478260869565,p130070,0.0794403051920968,1,1,0.04482453858517179,0,1,0.021365165883156227
0.1156639966373723,1.1226186051290414,0.0006778787028333,apbb1ip,47.08695652173913,p130070,0.1006248014036883,1,1,0.007093148990017921,0,1,0.0029795593494675067
0.1214603370255362,1.1291445798043531,0.0149695888984233,apcs,47.30434782608695,p130070,0.0936875928508236,1,0,0.08767714591691309,0,1,0.04506309235401653
0.0929315390283236,1.0973866045430984,0.0208856505157052,apex1,47.60869565217392,p130070,0.0755875664874235,1,0,0.11228893009851684,0,0,0.05926734645856092
-0.1035604259263422,0.901621539779029,0.0153669795456731,aplp1,47.30434782608695,p130070,-0.0788906400474399,1,0,0.0894144310209187,0,1,0.046069384264235576
-0.0899289877719408,0.9139960878653988,0.0440064053196912,apoa1,47.78260869565217,p130070,-0.0812148524841912,1,0,0.1928047625833602,0,0,0.11341456622550602
0.1173272137960172,1.1244873172619645,0.005307556379196,apoa2,47.869565217391305,p130070,0.0903428728325355,1,1,0.03906109691079162,0,1,0.018428138676875528
-0.0954569913664553,0.908957453831054,0.015436823169181,apoc1,47.69565217391305,p130070,-0.0832275031771147,1,0,0.08972879415903336,0,1,0.04618393817009069
-0.0715298217126418,0.9309685141053802,0.0178779671289337,apof,47.869565217391305,p130070,-0.0617995897448564,1,0,0.10017635040978312,0,0,0.05236074625525216
-0.1793376005234181,0.8358236772496189,1.3569979316765836e-05,apom,47.21739130434783,p130070,-0.1429832633510449,1,1,0.00022774533793737002,0,1,8.535875915079039e-05
0.3157019588623332,1.3712215142980886,4.196989141125773e-28,areg,47.08695652173913,p130070,0.281583394507127,1,1,7.381347775570713e-26,1,1,1.114109844735205e-25
-0.0986215249705448,0.9060855739006402,0.01620161131296,arhgap1,46.0,p130070,-0.0756748711842203,1,0,0.09308695107790554,0,1,0.04807795227016585
0.0934615107571396,1.0979683425578224,0.0006173445186748,arhgef5,46.04347826086956,p130070,0.0916442901168686,1,1,0.006544227624156121,0,1,0.0027437534163324445
0.130452467849829,1.1393437831466806,0.0001921059086681,arsa,47.30434782608695,p130070,0.1062541468657251,1,1,0.0023828429051185617,0,1,0.0009443590123078316
0.1317986045175185,1.140878528346916,1.6836749732527657e-05,asah1,47.26086956521739,p130070,0.1152852644115897,1,1,0.00027688463035370974,0,1,0.00010415955343004398
0.2923453411493054,1.3395655448746904,2.117908571657093e-14,asgr1,47.0,p130070,0.2306114957056521,1,1,1.2975375686153422e-12,1,1,5.889802884989249e-13
0.2854699479854281,1.3303870939704026,4.139775631459944e-15,asgr2,47.869565217391305,p130070,0.2336059650273342,1,1,2.748224170453649e-13,1,1,1.2859728557301102e-13
0.1139155279992859,1.120657456708321,0.0072546502619788,atox1,47.43478260869565,p130070,0.0846312144384136,1,0,0.05009854123112408,0,1,0.024265267772025312
0.0856357448859183,1.0894094330666335,0.0017854115190975,atp6ap2,46.0,p130070,0.0837392751736128,1,1,0.016008639026055524,0,1,0.006997854544650604
0.154999715687025,1.1676576291248637,7.171930921480838e-16,atraid,47.21739130434783,p130070,0.1426089009506905,1,1,5.1354439371411295e-14,1,1,2.6508909228764617e-14
0.1530168003382062,1.1653445569609626,6.811335951703192e-20,b2m,47.78260869565217,p130070,0.1493379829479105,1,1,6.982234726743344e-18,1,1,5.682600279706663e-18
0.2177192188047731,1.2432379407722676,7.162288501628737e-07,b3gnt7,46.17391304347826,p130070,0.1664401391071304,1,1,1.5693489349849945e-05,0,1,5.591947172394629e-06
0.3225005851828937,1.3805756987486193,3.562820785419564e-17,b4galt1,47.43478260869565,p130070,0.2562824968303918,1,1,2.907660070501063e-15,1,1,1.70548142515166e-15
0.1031184985080765,1.1086227714371666,0.0042015984413212,bag4,46.52173913043478,p130070,0.0864556657377623,1,1,0.03237115421809473,0,1,0.01505357969160479
0.1899747333088165,1.2092190443070965,2.5208587491633035e-08,baiap2,46.0,p130070,0.1619429654967949,1,1,7.146512182094025e-07,1,1,2.5122551356849303e-07
0.1696914882557326,1.184939227255755,1.247011027868909e-06,bambi,46.0,p130070,0.1421135739312015,1,1,2.6105061644032745e-05,0,1,9.31271662756321e-06
0.1230233500109296,1.130910827419373,2.1254140820945937e-06,bap18,47.52173913043478,p130070,0.1154864088545409,1,1,4.238873243679214e-05,0,1,1.5137095413941983e-05
0.055721926995849,1.0573036352568783,0.0058303818618364,batf,46.08695652173913,p130070,0.0718977179661063,1,1,0.042120451973303094,0,1,0.019982059902068413
0.0863184250739752,1.0901534052219015,0.0355909806864448,bax,46.43478260869565,p130070,0.0665555091592999,1,0,0.1656729446056939,0,0,0.0944778760040171
0.1931911064315945,1.2131146053713937,7.494515556981306e-08,bcam,47.30434782608695,p130070,0.1521165642579608,1,1,1.9702250880368173e-06,1,1,7.036651262503348e-07
-0.2162542794408806,0.8055304459978441,8.554274149229003e-08,bcan,47.0,p130070,-0.1660466503040108,1,1,2.221180430326809e-06,1,1,7.904582441692623e-07
0.0963935407214606,1.1011923427610049,0.0024019585084837,bcat1,47.82608695652174,p130070,0.0839391113828437,1,1,0.020448159897295638,0,1,0.009156290920068413
0.0965948874931482,1.101414086607181,1.2780381689280242e-08,bcl2,47.21739130434783,p130070,0.124064944798647,1,1,3.8040362587670294e-07,1,1,1.3770743369999376e-07
0.0806886771445023,1.0840333596670246,0.0406194286313391,bcl2l11,47.47826086956522,p130070,0.0683582669156411,1,0,0.1821516705811417,0,0,0.10618507753223828
0.0946741081173839,1.0993005436201473,0.0018730516759296,bcl2l15,46.52173913043478,p130070,0.0891235160613345,1,1,0.01665755098188657,0,1,0.007297690791612031
0.0989621028024252,1.1040244593330106,0.0072838907309608,bhmt2,45.78260869565217,p130070,0.0855060218439292,1,0,0.050258751918179245,0,1,0.024279635769869336
0.1344894519130633,1.1439525924273597,1.755835155761119e-06,blnk,46.52173913043478,p130070,0.121184167179355,1,1,3.5604435102933805e-05,0,1,1.2690689739659573e-05
0.2149016671908814,1.2397399838569416,1.2249748309614874e-09,bmper,46.43478260869565,p130070,0.1705902722309375,1,1,4.234523022905866e-08,1,1,1.5968421903605103e-08
0.1222075795432015,1.1299886399625183,0.000832054260827,bnip3l,46.52173913043478,p130070,0.1033654621269779,1,1,0.008450649969173564,0,1,0.0035624610580862756
-0.0912616126558435,0.9127788851523664,0.0331249191870236,bpifa2,44.56521739130435,p130070,-0.0683290823169089,1,0,0.157617828274795,0,0,0.0887383156202834
0.1702711684587594,1.185626312193113,0.0001233783385029,bpifb1,47.08695652173913,p130070,0.1280410231071361,1,1,0.001617991076754232,0,1,0.0006331542151642672
0.1117007454195862,1.1181781906265111,0.0020754861792319,bpifb2,47.60869565217392,p130070,0.0913073109986349,1,1,0.018136983353062495,0,1,0.008037691834691177
0.1099693112889768,1.1162438138493938,0.0063580725383069,brk1,46.56521739130435,p130070,0.0877732229067136,1,1,0.04515878105616748,0,1,0.021512829445951506
0.2712898004573335,1.3116551335682578,2.4162149258965327e-10,bsg,47.91304347826087,p130070,0.2285927554210595,1,1,9.210282888961712e-09,1,1,3.5633068604130686e-09
0.1999940143166635,1.2213954472519135,1.7535696093451737e-12,bst2,47.73913043478261,p130070,0.1869752929475133,1,1,8.763875701776433e-11,1,1,3.631505857650998e-11
0.0455469700011211,1.0466001622702674,0.0167871792842432,btla,45.52173913043478,p130070,0.0613043550182783,1,0,0.09555001630154307,0,1,0.04961393067812768
0.2599906114594131,1.2969179104421733,2.7683235177622942e-09,btn2a1,47.43478260869565,p130070,0.2113027199966146,1,1,9.090099515245265e-08,1,1,3.299389661986081e-08
0.2026417001467653,1.2246336035891907,2.7426004844337142e-09,btn3a2,47.47826086956522,p130070,0.1754256036205713,1,1,9.014579576049632e-08,1,1,3.2821284485846086e-08
0.1199435076761021,1.1274331584611454,0.0001440832032793,c19orf12,46.56521739130435,p130070,0.1146331903311735,1,1,0.0018510067833293095,0,1,0.0007291558987444645
0.0803645098922596,1.0836820085028294,0.0051338884539484,c1galt1c1,45.78260869565217,p130070,0.0748341306213213,1,1,0.038026835553264166,0,1,0.017888966927839294
0.1781517780358557,1.1950066832382846,1.460502817564301e-05,c1qa,47.91304347826087,p130070,0.1413007708163453,1,1,0.00024323862927719907,0,1,9.132051878560512e-05
0.1383330423244021,1.1483579383919782,2.5764001233318168e-05,c1qtnf1,47.21739130434783,p130070,0.1242360754847351,1,1,0.0004044351399231288,0,1,0.00015416164672395297
0.137488298607311,1.1473882798526909,0.0001987243241767,c1qtnf5,46.43478260869565,p130070,0.1219305329737687,1,1,0.002454662631945602,0,1,0.0009736158164361812
0.0872483416539784,1.0911676284465737,7.670321483025184e-05,c1qtnf6,47.60869565217392,p130070,0.0938492101347273,1,1,0.0010664652571034804,0,1,0.0004117157854859106
0.0664923137774852,1.0687527493721585,0.0106908203224408,c1r,47.78260869565217,p130070,0.0679920507473337,1,0,0.06772706132864899,0,1,0.03389489179318907
0.1512541176355923,1.163292233596659,0.0003085806925329,c1rl,47.65217391304348,p130070,0.1274296148292722,1,1,0.003604222488784272,0,1,0.001467517299993596
0.1562160063532901,1.1690787042455737,3.526768890353521e-05,c1s,47.78260869565217,p130070,0.1276394849203459,1,1,0.0005366504949563914,0,1,0.00020596330319664564
0.0833830695745112,1.0869581093875291,0.0312851263775053,c2,47.21739130434783,p130070,0.083881378496688,1,0,0.15116500446579678,0,0,0.08411838768169012
0.0720175281797818,1.074674180980976,0.0203978892964228,c3,45.30434782608695,p130070,0.0671518661497754,1,0,0.11026966781099132,0,0,0.05821947076006308
0.0888734283910362,1.0929423121043418,0.0460852632260358,c4bpb,47.43478260869565,p130070,0.0698215121715303,1,0,0.19902755434590488,0,0,0.11752748351093846
0.0919528665452655,1.0963131478369057,0.0104048444855684,c5,47.78260869565217,p130070,0.0760054296056917,1,0,0.06635360743366076,0,1,0.033204531035912276
0.227786791178096,1.2558175455074334,3.912608804873991e-09,c7,46.91304347826087,p130070,0.1954264928436982,1,1,1.2575066434052762e-07,1,1,4.531868305517697e-08
0.0502847068334415,1.051570443051962,0.0225381814964998,c7orf50,47.52173913043478,p130070,0.0571789575685077,1,0,0.11879330319454769,0,0,0.06285720149931176
0.1168119984572325,1.12390811336802,0.0034404640072374,c9,47.869565217391305,p130070,0.0974171201449295,1,1,0.02749712338097964,0,1,0.012684539016582334
0.1742651886506193,1.190371196899065,2.741419437663084e-06,ca12,47.08695652173913,p130070,0.1434796031372093,1,1,5.338723455692251e-05,0,1,1.915058554539762e-05
-0.1437593309580081,0.8660961655128113,0.0036983168781727,ca14,47.869565217391305,p130070,-0.1123811878138009,1,1,0.029162376368292418,0,1,0.013465193621277162
0.094043916633541,1.0986079920223537,0.012768136639899,ca3,47.73913043478261,p130070,0.0747288683053409,1,0,0.07778245110199256,0,1,0.03920395266930082
0.174779850975066,1.1909839937844238,3.822348963860085e-05,ca5a,46.04347826086956,p130070,0.1331384212990549,1,1,0.000576546346296003,0,1,0.00022158788287871402
-0.2489612316256684,0.7796101970187868,2.089223269136276e-08,ca6,47.04347826086956,p130070,-0.1859409420473159,1,1,6.004286761031973e-07,1,1,2.1405375248694478e-07
0.0908209967446346,1.0950729660873717,0.0054877386154967,ca9,47.869565217391305,p130070,0.0808130566076573,1,1,0.04011051131256289,0,1,0.019008537078588805
0.0976351870497139,1.1025604833877172,0.009541968415303,calb1,47.08695652173913,p130070,0.0890164897456557,1,0,0.06203232323421287,0,1,0.030802561398139434
0.125838639471617,1.1340991546789985,0.0006698883271791,calb2,46.56521739130435,p130070,0.1019387667499339,1,1,0.00701878667324585,0,1,0.0029503377305625522
0.2461774186811667,1.2791264943468206,2.65860791102564e-09,calca,46.869565217391305,p130070,0.189736486189489,1,1,8.758805157014287e-08,1,1,3.2079070661962265e-08
0.1563703543376261,1.169259163113477,4.926590541108617e-09,calcb,47.52173913043478,p130070,0.1481456762607805,1,1,1.5595311302120844e-07,1,1,5.619392335952016e-08
-0.1100660286111017,0.8957749865655729,0.0073632294697769,calcoco1,47.82608695652174,p130070,-0.0822672716929567,1,0,0.05068793660792197,0,1,0.024488189124998345
0.1865169935183653,1.205045099867737,2.1997144140593e-05,cant1,47.30434782608695,p130070,0.1444308081765423,1,1,0.0003514445558863973,0,1,0.00013326070724176673
0.221632373228282,1.248112453960905,7.903443177228014e-09,capg,46.78260869565217,p130070,0.1737739386689707,1,1,2.4266393648838635e-07,1,1,8.741687150570379e-08
-0.0927615875838384,0.9114107660385332,0.0188811901879877,cbln4,47.869565217391305,p130070,-0.0785624987437515,1,0,0.10421552020144653,0,0,0.05465516937544452
0.1007549538539857,1.106005586147857,0.0006923115467489,cbs,46.17391304347826,p130070,0.0973958880810901,1,1,0.007219820416095672,0,1,0.0030308091701750947
0.0457404478524147,1.0468026758111375,0.008781545472128,cbx2,45.78260869565217,p130070,0.0626840548990005,1,0,0.05817665942436049,0,1,0.028746763204723944
0.0797865963337874,1.083055914908457,0.0164749450974108,ccdc134,47.65217391304348,p130070,0.0688742047411415,1,0,0.09421398616688383,0,1,0.04883943115171526
0.0700706123138227,1.0725839162123676,0.0067326499404965,ccdc50,47.60869565217392,p130070,0.0741220660439628,1,1,0.04721796313171041,0,1,0.022622943413405962
0.2135939041749366,1.2381197574236842,1.0928658510535185e-07,ccdc80,47.30434782608695,p130070,0.1695263907491404,1,1,2.7831145746464875e-06,1,1,9.78885977017262e-07
0.1100182633771237,1.116298457652416,0.0109262301534622,ccer2,46.17391304347826,p130070,0.0869072526793907,1,0,0.06891059490110392,0,1,0.03449145086282122
0.0931700366747621,1.09764835987829,0.0122100540683581,ccl14,46.82608695652174,p130070,0.0763018365389359,1,0,0.07513879426681908,0,1,0.03768853898478399
0.2066608288172691,1.2295654678759544,3.1099847076166033e-10,ccl15,47.73913043478261,p130070,0.1801743408788313,1,1,1.168215216693819e-08,1,1,4.540577673120241e-09
0.2253235290721824,1.252727944546349,5.572427916998522e-07,ccl16,47.73913043478261,p130070,0.1867504479610646,1,1,1.2460149630621921e-05,0,1,4.385846231168649e-06
0.1010934801715358,1.106380061527435,0.0178118102702773,ccl17,46.65217391304348,p130070,0.0757671851329625,1,0,0.09991843844689402,0,0,0.052271845215286154
0.1106262682938058,1.1169773789759898,0.0004618599633515,ccl18,46.34782608695652,p130070,0.0969080748251367,1,1,0.005115289732433838,0,1,0.0021086944946757625
0.1012985426730641,1.106606961854072,2.8877614047091323e-05,ccl19,47.73913043478261,p130070,0.1113581518601454,1,1,0.0004484895616105165,0,1,0.00017173652345724372
0.2013221543352315,1.2230187091448323,2.4939787667021585e-13,ccl20,48.0,p130070,0.1850784735563912,1,1,1.364575431017858e-11,1,1,5.734187400606538e-12
0.1674706981648876,1.1823106458057573,3.448523081609494e-11,ccl21,47.43478260869565,p130070,0.1479822057492336,1,1,1.4766848028561163e-09,1,1,5.721413294488479e-10
0.192068693005279,1.2117537531129567,2.797171185485381e-07,ccl22,46.43478260869565,p130070,0.1561963507891708,1,1,6.619860674493173e-06,0,1,2.313807326237199e-06
0.1234903143043927,1.1314390457148118,0.0050475018767556,ccl23,47.43478260869565,p130070,0.0966279177603667,1,1,0.03753256086015024,0,1,0.017630030478620037
0.0953833005920706,1.1000804358072491,0.0308250663825679,ccl24,47.130434782608695,p130070,0.0668863869684559,1,0,0.14968513526345517,0,0,0.08311098230572324
0.1112432575513295,1.1176667546665435,0.0085438344150171,ccl25,48.0,p130070,0.0846033555528994,1,0,0.05697043346870106,0,1,0.0280629881798087
0.0808936388041867,1.0842555677148624,0.0414275138871425,ccl28,47.17391304347826,p130070,0.0646918005204355,1,0,0.18466594559371463,0,0,0.10791109772565217
0.1964514767554618,1.2170762629562355,2.4488860130341485e-23,ccl3,47.47826086956522,p130070,0.1773959935857813,1,1,3.1781098480265394e-21,1,1,3.763551135820902e-21
0.1004941390542781,1.1057171611368213,0.0001464480733109,ccl4,47.04347826086956,p130070,0.0975401914033104,1,1,0.0018771370109490868,0,1,0.0007385636857820863
0.1628432809122378,1.1768522400259651,5.3003687456871154e-08,ccl7,47.47826086956522,p130070,0.142302559601289,1,1,1.4283947043208925e-06,1,1,5.041393074073739e-07
0.2089717702109507,1.2324102073590075,1.9026734885387337e-06,ccn3,47.69565217391305,p130070,0.1668647286646753,1,1,3.835480689180213e-05,0,1,1.3650630433742267e-05
0.1649054674076602,1.179281632892096,1.882521077288498e-05,ccn4,47.869565217391305,p130070,0.1340395615388983,1,1,0.00030591160087274253,0,1,0.00011548238541349608
0.164524518175477,1.178832472018695,0.0002895058300192,ccn5,47.30434782608695,p130070,0.127181992776006,1,1,0.003408899816676294,0,1,0.0013835630501735907
0.1122252540498935,1.118764838575223,0.0006642637335319,cd101,47.21739130434783,p130070,0.103711217425653,1,1,0.006966839580081031,0,1,0.002929985048207172
0.0996378668958302,1.10477077155797,0.02081684599316,cd109,47.30434782608695,p130070,0.075686302084335,1,0,0.11200999784298546,0,0,0.05912956254866459
0.2603744138432112,1.297415766160786,4.723002396843135e-10,cd14,46.04347826086956,p130070,0.2041700159479827,1,1,1.7347379872681705e-08,1,1,6.760375979795075e-09
0.1423584236446819,1.1529898333033204,0.000890408031367,cd160,48.0,p130070,0.116096322546775,1,1,0.00894055214706607,0,1,0.0037681035530313625
0.2054693635745942,1.2281013557499447,5.502764787035308e-07,cd163,47.21739130434783,p130070,0.1625908385170254,1,1,1.2314087412529366e-05,0,1,4.354491376190542e-06
0.0498899833540533,1.051155445417902,0.0258586486255993,cd164,47.30434782608695,p130070,0.0473633741955547,1,0,0.13175840465752256,0,0,0.07083232081308626
0.1895346360732444,1.2086869874354629,6.635647814608373e-05,cd22,48.0,p130070,0.1526079763789695,1,1,0.0009388443993648558,0,1,0.00036015040183376304
0.3393275946797426,1.4040032138665557,1.0015671598016371e-16,cd27,47.43478260869565,p130070,0.2719095202635413,1,1,7.829573828748546e-15,1,1,4.3008472156187945e-15
0.2306419499905222,1.2594082275838256,8.79804412663079e-14,cd274,47.0,p130070,0.1943173675538846,1,1,5.044584584995119e-12,1,1,2.1771431228611787e-12
