disease,protein,coefficient,pval,beta,nom_sig,fdr_sig,pval_fdr_corrected,bonf_sig,fdr_sig_permissive,pval_fdr_corrected_permissive
p131648,erbb2,-0.0244371471467164,0.0338525602574755,-0.0188748411594611,1,0,0.46315930021506646,0,0,0.3454635831222235
p131648,erbb3,-0.037690303579038,0.0146452020853485,-0.0307507224369664,1,0,0.27117316374314837,0,0,0.23750472063766312
p131648,erbin,-0.0484542712796375,0.0195931930835163,-0.0352117620220008,1,0,0.3286078963949191,0,0,0.26196824826479204
p131648,esam,-0.0460212434907562,0.0,-0.0356600752889284,1,1,0.0,1,1,0.0
p131648,esyt2,-0.0469120788636292,0.0,-0.0354117201854622,1,1,0.0,1,1,0.0
p131648,f12,-0.0251704362317584,0.0014353416922173,-0.0199290055616734,1,1,0.04538095669066836,0,1,0.041871381890137
p131648,fabp4,-0.0698554986041698,0.0,-0.0524497650746942,1,1,0.0,1,1,0.0
p131648,fabp5,-0.0651405319955735,0.0174153888051747,-0.0503224216206041,1,0,0.30556352237123285,0,0,0.2527419239665555
p131648,fabp6,-0.058040208718931,0.0031707946810894,-0.0480234110856054,1,0,0.08661504409856956,0,0,0.07698621041597142
p131648,fam13a,-0.0806120232464029,0.0,-0.0620130216384497,1,1,0.0,1,1,0.0
p131648,fam172a,-0.0672189261000064,0.0390953671913441,-0.0502558622380531,1,0,0.5037801848433776,0,0,0.3756601974842314
p131648,fam3c,-0.0247250811110642,0.0195513309781287,-0.0195078354093738,1,0,0.32818158753394855,0,0,0.26196824826479204
p131648,fam3d,-0.0114287978243149,0.0232988602146108,-0.0075162297347973,1,0,0.3673360833579375,0,0,0.28900205370685256
p131648,farsa,-0.0597987692009967,0.0102312571267074,-0.0536906772691594,1,0,0.2096744537460836,0,0,0.19312333713680374
p131648,fcn1,-0.0242884349316479,0.0448386855317631,-0.0215131386427965,1,0,0.5447134387452602,0,0,0.40736294851902116
p131648,fdx2,0.0122434020415795,0.032876908387973,0.0119838086087769,1,0,0.4558259445784742,0,0,0.3413199933445201
p131648,fgfbp3,-0.0325887613895613,0.0328517741294206,-0.0248060228979687,1,0,0.4555961535980144,0,0,0.3413199933445201
p131648,fgfr2,-0.0163122002403557,0.0072062644747429,-0.0129709311943608,1,0,0.16256030512060662,0,0,0.1506818096523866
p131648,fgr,-0.0324649534556174,0.0023009763285051,-0.0320147713041697,1,0,0.06698001558628383,0,0,0.06269075128983706
p131648,fkbpl,-0.0568517974566603,0.0140378093874973,-0.0437785673727873,1,0,0.2629762801659928,0,0,0.23299536500627702
p131648,fmnl1,-0.0297525933080648,0.0112754893617093,-0.0298053616184066,1,0,0.2246164702354729,0,0,0.2074115495325889
p131648,fnta,-0.0264978722849929,0.0193262589530907,-0.023856990376193,1,0,0.3259800481454919,0,0,0.26081418624544833
p131648,folr2,0.0201205688112584,0.0273293095881836,0.0154704266502771,1,0,0.40659096304485043,0,0,0.30830877379169624
p131648,gage2a,-0.0271639310171543,0.0145611815529846,-0.031704584587876,1,0,0.2699618036062803,0,0,0.23750472063766312
p131648,gc,-0.027306210281853,0.0003813341079171,-0.0182800433820604,1,1,0.014657128151320118,0,1,0.012956387101936293
p131648,gcc1,-0.0623022863641907,0.0,-0.0455942758255112,1,1,0.0,1,1,0.0
p131648,gdnf,-0.028259280501615,0.0321443507071725,-0.0234188346867174,1,0,0.4498083252509688,0,0,0.3388061490595409
p131648,ggct,-0.0694411344111177,0.0169443722520906,-0.0542653403787011,1,0,0.29970346689155264,0,0,0.2509504977642957
p131648,gipc3,-0.0623523054428952,0.0,-0.0465748068226142,1,1,0.0,1,1,0.0
p131648,gnly,-0.0411093059703884,0.0421557400960174,-0.0312085044892302,1,0,0.526336897281093,0,0,0.3914655221778079
p131648,golga3,-0.0548255103006993,0.0492087623816415,-0.0432341597280283,1,0,0.571481392220444,0,0,0.4242235992781512
p131648,gorasp2,-0.0414206059356281,0.0385953293500126,-0.032443025484345,1,0,0.5003510279855279,0,0,0.37403795692226977
p131648,gp2,-0.0181538860855508,0.013252193438739,-0.0150114385552418,1,0,0.2520442484093225,0,0,0.2251313803004602
p131648,gpha2,-0.0155184635059228,0.0453960968180653,-0.0185503708647456,1,0,0.5480241795294417,0,0,0.40842345050022616
p131648,gpihbp1,-0.0396971010669862,0.0,-0.0332593024094509,1,1,0.0,1,1,0.0
p131648,grpel1,-0.0387961748339392,0.0014557720953235,-0.0332371174073598,1,1,0.045954102728316855,0,1,0.04204269811294268
p131648,gtpbp2,-0.086430826085152,0.025277296615618,-0.0637624109383989,1,0,0.3874601706484971,0,0,0.2962290415906539
p131648,hadh,0.0104834395491024,0.0250783052384816,0.0144175346265245,1,0,0.38541992548870585,0,0,0.2962290415906539
p131648,havcr2,0.0630226481120522,0.0410260098466485,0.0521424574331757,1,0,0.5184343381214983,0,0,0.38846923422006835
p131648,hddc2,-0.0315711179308218,0.0027973104188854,-0.0257287549127486,1,0,0.07813915569337382,0,0,0.071118191260214
p131648,hdgfl2,-0.060816946057803,0.0006062466089732,-0.0500642988215292,1,1,0.021830483721629674,0,1,0.019453780074606682
p131648,hhex,-0.0502199840725994,0.0,-0.0372121499214608,1,1,0.0,1,1,0.0
p131648,hla_dra,0.0388601018259977,0.0027952664370897,0.0312145201769626,1,0,0.07812116500576352,0,0,0.071118191260214
p131648,hla_e,0.0283171468894059,0.0413708036916826,0.0235302504670855,1,0,0.5211415677658778,0,0,0.3896424401922614
p131648,hnrnpul1,-0.0684648337517939,0.0033346057796427,-0.0589396492589525,1,0,0.09025594707690314,0,0,0.08025284576340098
p131648,hspa1a,-0.0563316998842708,0.0049205320763501,-0.0436390710943068,1,0,0.12169094702144341,0,0,0.11161945914135865
p131648,hspa2,-0.0412161175284923,0.0417769168371486,-0.0367368737888943,1,0,0.524107128687305,0,0,0.391285272587223
p131648,hspg2,-0.0108505817625587,0.0343663051148908,-0.0089166399895753,1,0,0.4671459310547454,0,0,0.349317598335657
p131648,htra2,-0.0572758250209156,0.0,-0.0431039141545716,1,1,0.0,1,1,0.0
p131648,igbp1,-0.0825394490359798,0.0022023172250186,-0.0641970632349799,1,0,0.06468597861158844,0,0,0.06057421091289255
p131648,igf2r,0.0222641429912975,0.0487267214318141,0.0172009389344125,1,0,0.5681271561499687,0,0,0.4213256631589195
p131648,igfbp6,-0.0275510480985658,0.0029782718824303,-0.0216250338196836,1,0,0.08229937350436722,0,0,0.07414869996947161
p131648,il15,0.0390967177500538,0.0147740350799583,0.0313849915973375,1,0,0.2729572218284589,0,0,0.23750472063766312
p131648,inhbb,-0.0715768687654256,0.015543309881382,-0.0544121317195351,1,0,0.2822705382405433,0,0,0.24264366993206063
p131648,inpp5d,-0.059512643731013,0.0056897115303584,-0.0468385270810676,1,0,0.13605628148789484,0,0,0.1226260216393661
p131648,insl5,0.0313129894925672,0.0,0.0237876109701319,1,1,0.0,1,1,0.0
p131648,itpr1,-0.0595450846042058,0.0334723774695268,-0.0527145582946765,1,0,0.4603552523691896,0,0,0.34279512812763613
p131648,jpt2,-0.0580714618560012,0.0,-0.0423489887559196,1,1,0.0,1,1,0.0
p131648,kazn,-0.0493890028824937,0.0,-0.0366088574849885,1,1,0.0,1,1,0.0
p131648,khk,-0.0729281195577466,0.0103002817342844,-0.0542335168449052,1,0,0.2107103757981446,0,0,0.19316372499099577
p131648,klk11,-0.029237177767939,0.0233163014244102,-0.0246405686216938,1,0,0.36746592310023235,0,0,0.28900205370685256
p131648,kyat1,-0.0836725060683429,0.0157065195285012,-0.0649878423814788,1,0,0.28436120200908765,0,0,0.24335271884665666
p131648,lamp3,0.0521428504385469,0.0041746532957656,0.0400861366168361,1,0,0.10747275370338834,0,0,0.0980195017737484
p131648,larp1,-0.0323150505674761,0.018180818039049,-0.0305398008809278,1,0,0.314228221715172,0,0,0.25619905105408425
p131648,lcn2,-0.0393380610478773,0.0200905647307108,-0.0314358160180222,1,0,0.3342572965920499,0,0,0.26738041908890686
p131648,lgals1,-0.057318290567718,0.0409055044255776,-0.044657182693469,1,0,0.517607969892998,0,0,0.38846923422006835
p131648,lonp1,-0.0769772651340579,0.0308930010656228,-0.0579706202499603,1,0,0.4389833646671083,0,0,0.32922135452958906
p131648,ltb,0.0189597898804315,0.0476879094093096,0.0183791770456765,1,0,0.5622159090184905,0,0,0.4135816287510094
p131648,ly6d,-0.0284872270007914,0.0464927141323064,-0.0227756568437794,1,0,0.5549685408144962,0,0,0.4099393760890647
p131648,lysmd3,-0.0456170191380749,0.0094373869189413,-0.0448150052108747,1,0,0.19813548749674723,0,0,0.18267201534672378
p131648,mansc4,0.0384401124466054,0.0420008429716202,0.0312169860023088,1,0,0.5255491607100036,0,0,0.391285272587223
p131648,map2k1,-0.050589467473047,0.0,-0.0400434198348638,1,1,0.0,1,1,0.0
p131648,mapkapk2,-0.0544786537309455,0.0392328290409513,-0.0419416008013941,1,0,0.5048037431560553,0,0,0.3756601974842314
p131648,max,-0.0407214211386307,0.030087045387391,-0.0294103869615015,1,0,0.43191834839127274,0,0,0.3260117606466181
p131648,mb,-0.0457573239978348,0.0,-0.0367391345794635,1,1,0.0,1,1,0.0
p131648,mcts1,-0.0355667707801278,0.034472131414703,-0.0333814921296231,1,0,0.46794706890368454,0,0,0.349317598335657
p131648,mfap5,-0.0429342861298682,0.0005060989451576,-0.0336499124449023,1,1,0.018683534815858546,0,1,0.016609247200172147
p131648,mink1,-0.0638934922564555,0.0,-0.0474439403657018,1,1,0.0,1,1,0.0
p131648,mpi,-0.0392973289132889,0.0154446210406795,-0.0289715825989708,1,0,0.28110555319869673,0,0,0.24244121538593752
p131648,mri1,-0.08041313436943,0.0008687402608736,-0.0634027390102283,1,1,0.029740011524953546,0,1,0.02669065822769103
p131648,mslnl,-0.0240246811645176,0.0363248429429169,-0.0218965674468929,1,0,0.48295825655160357,0,0,0.36174533247980695
p131648,msra,-0.064485552221246,0.0,-0.0477240087665007,1,1,0.0,1,1,0.0
p131648,mthfsd,-0.0392759322250631,0.0466478461034945,-0.0294852979446624,1,0,0.5559474769063558,0,0,0.4099393760890647
p131648,mtif3,-0.0517078717809795,0.0,-0.0385751927011538,1,1,0.0,1,1,0.0
p131648,myl4,-0.0243260505589329,0.0473255304239158,-0.0218809258218219,1,0,0.5599696765328678,0,0,0.41315745850076757
p131648,naa80,-0.0825669588934842,0.0181011161065683,-0.0596462218757994,1,0,0.31318971642341004,0,0,0.25619905105408425
p131648,nagk,-0.0431117344609672,0.0175760359087275,-0.033839275253494,1,0,0.3074025384343275,0,0,0.2532106406433076
p131648,ncs1,-0.0621825027652747,0.0054795310320138,-0.0479548876937478,1,0,0.13207870202694494,0,0,0.11988549712466556
p131648,ndufb7,-0.0640266895703853,0.0,-0.0469205450433421,1,1,0.0,1,1,0.0
p131648,nek7,-0.0428118341506849,0.0056726126345431,-0.0434210196503656,1,0,0.13568804438866278,0,0,0.1226260216393661
p131648,nfu1,-0.0558560874306275,0.0,-0.0414065346238282,1,1,0.0,1,1,0.0
p131648,ngrn,-0.0591297067109178,0.0,-0.0575015526804858,1,1,0.0,1,1,0.0
p131648,nit1,-0.0628992347555379,0.007705293740207,-0.0493530668524737,1,0,0.17060958605327287,0,0,0.15561460364837634
p131648,nit2,-0.073231861902654,0.0246754437849042,-0.055815000555663,1,0,0.38154219755149416,0,0,0.2956957744846611
p131648,nt5c1a,-0.0502735717799774,0.0,-0.0433825651011514,1,1,0.0,1,1,0.0
p131648,nt5e,-0.0224966812369397,0.0132237164082948,-0.0192854037063007,1,0,0.25164390883455107,0,0,0.2251313803004602
p131648,nudt16,-0.0593651068002264,0.0,-0.0452239114376737,1,1,0.0,1,1,0.0
p131648,oga,-0.0552819653415305,0.0,-0.0408022933677257,1,1,0.0,1,1,0.0
p131648,ogfr,-0.0394602473558796,0.0381299438789116,-0.0316973876784481,1,0,0.4966566723304308,0,0,0.37077197953635255
p131648,olr1,-0.0222235393001932,0.0162829564953131,-0.0177286427898348,1,0,0.29172107818942616,0,0,0.24538864441069574
p131648,ophn1,-0.0546368628628564,0.0,-0.0403146985726943,1,1,0.0,1,1,0.0
p131648,oplah,-0.0622221237796258,0.0097617185794887,-0.0480988973277593,1,0,0.2027585269928533,0,0,0.1854726530102853
p131648,otud6b,-0.0647817352498222,0.0,-0.0474632496494928,1,1,0.0,1,1,0.0
p131648,pagr1,-0.0394373501887694,0.0329166090487795,-0.034638197610316,1,0,0.4561783164459144,0,0,0.3413199933445201
p131648,palm,-0.0404751462140551,0.0348138840123849,-0.0318710147914452,1,0,0.47038662865680253,0,0,0.3515471924047818
p131648,park7,-0.068189405052431,0.0465127838742128,-0.052208578102631,1,0,0.5550421253569647,0,0,0.4099393760890647
p131648,pcbp2,-0.0634021284917851,0.0253353785570954,-0.046360971474176,1,0,0.3880262078962721,0,0,0.2962290415906539
p131648,pcdh9,-0.0201959356053787,0.0152397295948606,-0.0157183746656957,1,0,0.2784854542578347,0,0,0.24182603884591988
p131648,pcsk9,-0.0184507186496597,0.0423590664744837,-0.0141418803238221,1,0,0.5271853105190148,0,0,0.3920928973663748
p131648,pcyt2,-0.0613252896588215,0.0,-0.0458126000729817,1,1,0.0,1,1,0.0
p131648,pdgfa,-0.0629628036430596,0.0,-0.0464216064771712,1,1,0.0,1,1,0.0
p131648,pf4,-0.0553815488177991,0.0270733142795469,-0.0431442755687483,1,0,0.4043480515991008,0,0,0.30830877379169624
p131648,pfkfb2,-0.0651885289368108,0.0019654033702461,-0.0524779302027628,1,0,0.058853362548826615,0,0,0.05510762071136638
p131648,phactr2,-0.0622589767251444,0.0304107860196634,-0.0456293554545956,1,0,0.43455685960709084,0,0,0.32649200752709256
p131648,pibf1,-0.0584721871513602,0.0142510979057668,-0.0443796377526369,1,0,0.2656007408806182,0,0,0.23428533561329068
p131648,pik3ap1,-0.0407839915049682,0.012202034440141,-0.0321994563238953,1,0,0.23808356701516717,0,0,0.21887872958464105
p131648,pla2g10,0.0257916685832393,0.0036811394141522,0.0195257632465699,1,0,0.0973739437641834,0,0,0.08786058370307068
p131648,pla2g15,-0.0117221419147721,0.0329737805204713,-0.00945304580781,1,0,0.45673277234328535,0,0,0.3413199933445201
p131648,plcb2,-0.0695137925958351,0.0,-0.0517952939999656,1,1,0.0,1,1,0.0
p131648,plekho1,-0.0490743885509997,0.0,-0.037736957145575,1,1,0.0,1,1,0.0
p131648,plpbp,-0.0812431858990036,0.0186701242413981,-0.0610477109206729,1,0,0.3196745723327429,0,0,0.2569909742046667
p131648,plxnb3,-0.0491578956543812,0.024230147740908,-0.0377405181014949,1,0,0.3771404307908048,0,0,0.29482482006211763
p131648,podxl2,-0.0402510955736762,0.0,-0.0312267790750992,1,1,0.0,1,1,0.0
p131648,polr2f,-0.0340240152493766,0.0419422692695908,-0.0316738242805103,1,0,0.5251650737175368,0,0,0.391285272587223
p131648,ppib,-0.0426024296779427,0.0,-0.0311538632484362,1,1,0.0,1,1,0.0
p131648,ppme1,-0.0592592444776473,0.0075049673369921,-0.0462564757220379,1,0,0.16761513636324574,0,0,0.15371876361158288
p131648,ppp1r12a,-0.0617188563972932,0.0,-0.0465220588282221,1,1,0.0,1,1,0.0
p131648,ppp2r5a,-0.0454721774081479,0.0,-0.0339736259658888,1,1,0.0,1,1,0.0
p131648,prkar2a,-0.068912103505522,0.0,-0.050906894597283,1,1,0.0,1,1,0.0
p131648,prkd2,0.0124183653655151,0.0499304329967849,0.0146316624503743,1,0,0.5766538480177013,0,0,0.42637996738379336
p131648,proc,-0.047916378410804,7.014240740232936e-06,-0.037532809094316,1,1,0.00038631553907874847,0,1,0.00025641933237712303
p131648,pros1,-0.0131325909614771,0.0135551883238798,-0.0110977454213265,1,0,0.25616972259976667,0,0,0.2276010690660748
p131648,psca,-0.0180266995907392,0.0166778511179733,-0.0093238981926702,1,0,0.2967646382203507,0,0,0.24956287061506158
p131648,psmd9,-0.0335057281605232,0.0049471228428303,-0.0280250614213732,1,0,0.12215935179407668,0,0,0.11161945914135865
p131648,qdpr,-0.056266899081782,0.0295161651539501,-0.0426163694457462,1,0,0.4263727955582595,0,0,0.32167050930040714
p131648,rab6a,-0.0277744597390513,0.0247909482500791,-0.0242213256537518,1,0,0.3825596278575075,0,0,0.29585230804226625
p131648,ranbp1,-0.042051310510674,0.0119486961661421,-0.0344314136137268,1,0,0.23454494386120955,0,0,0.21840401599885054
p131648,rap1a,-0.0183224026111133,0.0214904870395319,-0.0207029970612879,1,0,0.34881352172073404,0,0,0.2765275909311087
p131648,rapgef2,-0.0462492821756114,0.00640307545726,-0.0387641987762659,1,0,0.14879159407414028,0,0,0.13597119059240353
p131648,rarres1,-0.0354176055008555,0.0238699003017731,-0.0348042774608948,1,0,0.373610604355934,0,0,0.2933469272113152
p131648,rbp5,-0.0421188862274997,0.0031722157338991,-0.0332065827781325,1,0,0.0866242218493244,0,0,0.07698621041597142
p131648,ret,-0.0236472951391549,0.0459481782058385,-0.0182622416725301,1,0,0.5514703466307938,0,0,0.4099393760890647
p131648,rfc4,-0.0454824694664305,0.0223075111712467,-0.0400184603284043,1,0,0.356958185122981,0,0,0.28256180816912485
p131648,rilp,-0.0739486287228253,0.0225060578009353,-0.0574591790297218,1,0,0.35916339018354176,0,0,0.2838318555855945
p131648,rnaseh2a,-0.0380485604535714,0.0209165532167848,-0.0394636051148773,1,0,0.34294942178660354,0,0,0.2733348673759027
p131648,rpe,-0.042586066786169,0.0260158278004305,-0.0379473738809076,1,0,0.3942125031560915,0,0,0.3017418099905353
p131648,s100a4,-0.0654165100618513,0.0,-0.0486877790769215,1,1,0.0,1,1,0.0
p131648,scamp3,-0.0359975063766583,0.0138214526157173,-0.0267414917868114,1,0,0.25971545626556464,0,0,0.23073037661382406
p131648,scara5,-0.0268927034305361,0.0284161353728924,-0.0209127459331078,1,0,0.41639704977173875,0,0,0.3183428169726236
p131648,scgb1a1,-0.0466331983825187,0.0012952580923882,-0.0367009907448363,1,1,0.041669833431626425,0,1,0.03856397289502188
p131648,sdhb,-0.0415405169370124,0.0095510645143197,-0.0384866094662411,1,0,0.19983890914412983,0,0,0.18267201534672378
p131648,sec31a,-0.0577343380018703,0.0351117236464882,-0.0421418877927927,1,0,0.47295166322915233,0,0,0.35331936547406945
p131648,serpina11,-0.0196705468599582,0.0414197469317951,-0.0144082985300828,1,0,0.5215234848746712,0,0,0.3896424401922614
p131648,serpina4,-0.0631570009435922,0.0016593106643221,-0.0502665649068584,1,0,0.051340454876549875,0,1,0.04744642770853688
p131648,serpine1,-0.0637758900538989,0.0,-0.0471596840513605,1,1,0.0,1,1,0.0
p131648,setmar,-0.0671304393780154,0.0210463548732532,-0.0567979564601207,1,0,0.34421614583144355,0,0,0.2737922201529515
p131648,sf3b4,-0.0548007792412329,0.0006144842344715,-0.0430483363638726,1,1,0.02206494377560851,0,1,0.01950143372696365
p131648,sfrp1,-0.0399368173953186,0.0181888981775745,-0.0317053364256454,1,0,0.3143338486332322,0,0,0.25619905105408425
p131648,sgsh,0.0153113812812483,0.0005146744980997,0.0134497438707146,1,1,0.01895628690636415,0,1,0.016700898320358804
