coefficient,pvalue,var_explained,covar,disease_field
19.87292559580474,0.9991057003800192,-1,date_centre,p131166
1.4045670715978698,3.561222164322835e-05,-1,centre,p131166
18.59995616758401,0.9936255381387228,-1,plate,p131166
-1.6174479645331394,0.0375365171046386,-1,well,p131166
0.2097205280574954,0.1439945283453407,-1,plate_row,p131166
-0.2837055095301141,0.1022886346855358,-1,plate_column,p131166
2.809629993920161,0.0077987991656036,-1,mean_date_processing,p131166
-0.0010727129033502,9.87390571062608e-19,-1,storage_time,p131166
0.5039576965840779,0.0308474276259733,-1,batch,p131166
0.0836632404093345,5.434049270838948e-06,-1,age,p131180
0.3909658279118528,0.0996161221088145,-1,sex,p131180
21.48757296550978,0.9997842658143068,-1,date_centre,p131180
1.320047378001285,0.2036916545283093,-1,centre,p131180
20.164872957325223,0.9984579794982704,-1,plate,p131180
1.4047889437560526,0.2099023896384587,-1,well,p131180
-0.6035684060586138,0.2795605782654154,-1,plate_row,p131180
-0.8292074869688948,0.1680016939456732,-1,plate_column,p131180
18.391681243983257,0.995949263763242,-1,mean_date_processing,p131180
-0.00020059985833564289,0.6085866482050961,-1,storage_time,p131180
1.2519957223598197,0.2237560656713549,-1,batch,p131180
0.0566247721369577,6.322369121478726e-13,-1,age,p131182
0.1869495152266671,0.0906071510749859,-1,sex,p131182
21.467324368133657,0.9996446096134368,-1,date_centre,p131182
1.1369213801744251,0.0301067272123297,-1,centre,p131182
19.016623177387533,0.9960470561448144,-1,plate,p131182
1.522620974488448,0.0524582325027279,-1,well,p131182
0.2651602472018516,0.2149675135104977,-1,plate_row,p131182
