coefficient,hazard_ratio,pvalue,covar,disease
-0.009359663242337732,0.9906840020686087,0.5954603644173921,plate_column,p131086
0.00250155534606042,1.0025046868462977,0.1326408837825552,mean_date_processing,p131086
1.1599920669980095e-4,1.000116005934868,0.5571956791065121,storage_time,p131086
0.04493358108823798,1.045958386183799,0.2531639262973762,batch,p131086
0.041771569226631,1.0426562767658076,1.6735364511088997e-4,age,p131126
0.6834003826457341,1.9806010963429521,6.068095216411834e-5,sex,p131126
-1.0067107662711764e-4,0.9998993339905357,0.751162865501555,date_centre,p131126
0.020141865302286004,1.0203460814649026,0.2105131715452382,centre,p131126
-4.467109408017579e-4,0.9995533888196753,0.4275133401687903,plate,p131126
-0.0014488147511879323,0.998552234274228,0.6630838977870963,well,p131126
-0.019652798852710585,0.9805390584983441,0.5984458937301398,plate_row,p131126
0.019981083312895474,1.0201820413797567,0.4472427383514903,plate_column,p131126
-0.0020647788195495244,0.9979373513698617,0.4066612378394017,mean_date_processing,p131126
7.46530014822947e-5,1.0000746557880869,0.7725507114705191,storage_time,p131126
-0.010288643334716331,0.9897641037026399,0.8659136359942222,batch,p131126
0.12671895169377445,1.1350979555898237,4.543053922425286e-280,age,p131164
-0.24008691300695598,0.7865594958447493,1.5305378761000398e-8,sex,p131164
4.6227650986312656e-4,1.0004623833761155,6.9956949616541805e-9,date_centre,p131164
0.008907481160727022,1.0089472708251892,0.012340853210126412,centre,p131164
1.2014339419875225e-4,1.0001201506117054,0.37431457146680736,plate,p131164
-3.1980216897354896e-4,0.9996802489622894,0.6995204339744723,well,p131164
-0.004241505229411566,0.9957674772496624,0.6449552921516827,plate_row,p131164
0.003847102884482283,1.0038545124835672,0.5537387923671245,plate_column,p131164
6.755311471748562e-4,1.0006757593697277,0.27592681797896274,mean_date_processing,p131164
-3.513496982691884e-4,0.9996487120178079,3.098806015057492e-8,storage_time,p131164
0.01175680173624025,1.011826184569908,0.4227220042487526,batch,p131164
0.10512588883227898,1.110850445219082,2.5727200564977285e-285,age,p131166
-0.2061045756439312,0.8137479736148266,4.659280557374718e-8,sex,p131166
-5.097206716362813e-4,0.9994904092138759,1.9848392308995782e-10,date_centre,p131166
0.002452753851720013,1.0024557643132526,0.48351041631760816,centre,p131166
5.202833740243222e-4,1.000520418744895,1.469715945478432e-5,plate,p131166
9.601960197937291e-5,1.000096024212009,0.8970040257448112,well,p131166
6.703279555315607e-4,1.0006705526755248,0.9349329540581836,plate_row,p131166
0.0023396957538629297,1.0023424349778736,0.6923808550273574,plate_column,p131166
0.0026222417843550544,1.0026256828674696,2.46803892186079e-6,mean_date_processing,p131166
4.4249349198163823e-4,1.0004425914066686,3.3342897445519023e-12,storage_time,p131166
0.0508829499816338,1.0521997260777205,9.778692027212729e-5,batch,p131166
0.10926637782488648,1.115459444430609,5.056854413597718e-16,age,p131180
0.5284464016863651,1.6962948995165534,0.0016794349953031754,sex,p131180
6.41605461068607e-5,1.0000641626044386,0.8590248963103742,date_centre,p131180
0.0037561977877282127,1.0037632611396519,0.7990229122944633,centre,p131180
5.932521551366654e-4,1.0005934281640005,0.23746347111053592,plate,p131180
0.001507033110965173,1.0015081692560284,0.6361000647860676,well,p131180
0.012199110064835329,1.0122738227081742,0.7317109261167272,plate_row,p131180
0.027074670550032442,1.0274445197466213,0.2972283160251369,plate_column,p131180
0.0023575567005459227,1.002360337922544,0.3192116866453883,mean_date_processing,p131180
-1.3940338811173657e-5,0.9999860597583549,0.9599587479163059,storage_time,p131180
0.056495096614609726,1.0581214264103624,0.29509086768719295,batch,p131180
0.10422164381624552,1.1098464182520371,1.0866249046409372e-88,age,p131182
-0.08358864204853117,0.9198095492547635,0.19951946463641426,sex,p131182
1.0257486651020265e-4,1.0001025801274916,0.44357130449846727,date_centre,p131182
4.2635647682593114e-4,1.0004264473796671,0.9427687216697255,centre,p131182
3.026421859894478e-4,1.000302687986756,0.1406018235863112,plate,p131182
-0.0010954492938137458,0.9989051504917323,0.3901468002569345,well,p131182
-0.015773855008899013,0.98434990068612,0.2664893124269711,plate_row,p131182
0.020417421663871227,1.0206272830603336,0.04563645681330027,plate_column,p131182
0.0019575351360468034,1.0019594523587574,0.040469663694172354,mean_date_processing,p131182
-5.3181597527666646e-5,0.9999468198165884,0.615818842387502,storage_time,p131182
0.032667725944829334,1.0332071742612043,0.14135284243862248,batch,p131182
0.05515194852899523,1.0567011666652284,4.93386282428657e-25,age,p131190
-0.3439505063712389,0.708964016383011,1.472899720493244e-4,sex,p131190
5.318053922303981e-4,1.0005319468257885,0.0025078390291925503,date_centre,p131190
0.018041411663683,1.0182051410855957,0.023818864812048618,centre,p131190
-3.474227441523121e-5,0.9999652583290906,0.9032699016691419,plate,p131190
-8.422655109903914e-4,0.9991580890950407,0.6226643381992387,well,p131190
-0.006343833645502672,0.9936762459841109,0.7376746440539762,plate_row,p131190
-0.01787643710054579,0.9822823985212129,0.1993573459748144,plate_column,p131190
-0.001029422528010447,0.9989711071455919,0.42714967129736814,mean_date_processing,p131190
-4.3360634111995125e-4,0.9995664876525236,0.0019165399763966396,storage_time,p131190
-0.00694203744239979,0.9930820028378505,0.8220743909220155,batch,p131190
0.10973641033851561,1.115983869875976,2.893078190463784e-52,age,p131282
0.4653614902730848,1.5925897905619322,2.2507556704695208e-8,sex,p131282
9.903713531444309e-5,1.0000990420396534,0.5674508763025824,date_centre,p131282
-0.00665658854650516,0.9933655174616365,0.37048034561924886,centre,p131282
6.232306608891467e-4,1.0006234249094692,0.017964532272757464,plate,p131282
0.0010534655454099203,1.001054020635143,0.5103385207882303,well,p131282
0.015039005098839146,1.0151526599733427,0.3985647885449351,plate_row,p131282
-0.018880367719112928,0.9812967499894124,0.1555818302188185,plate_column,p131282
0.0025266231050471957,1.0025298177071567,0.041483140532788634,mean_date_processing,p131282
-3.1024904996887495e-5,0.9999689755762705,0.8232483158062451,storage_time,p131282
0.05602452362479879,1.057623620183422,0.049203275766740315,batch,p131282
0.08358341157286103,1.0871758945623167,4.056962893244393e-20,age,p131304
0.7823849063614671,2.1866810813817374,1.9743157744188214e-10,sex,p131304
8.1969270681595e-5,1.0000819726302541,0.7428606667231367,date_centre,p131304
0.018106718840321237,1.018271639359982,0.10053488146811469,centre,p131304
-1.6703258858989488e-4,0.9998329813605763,0.6662535799455533,plate,p131304
9.265088696495337e-4,1.0009269382115784,0.6736259131170491,well,p131304
0.004348381813188129,1.0043578497438028,0.8593128104982337,plate_row,p131304
0.0350287856038654,1.035649520167383,0.06808294977928482,plate_column,p131304
-0.0012946411363400127,0.9987061965499558,0.45393823818328183,mean_date_processing,p131304
-8.234035868892138e-5,0.9999176630311853,0.6762556566137712,storage_time,p131304
-0.016376903810252752,0.9837564686106338,0.6929474786372434,batch,p131304
