coefficient,pvalue,var_explained,covar,protein_field
-4.440486948627226e-05,8.80578929515922e-05,0.000471797329271101,storage_time,actn2
0.0138552663787472,0.4756633256798747,0.00018284106912506507,batch,actn2
0.0022473272621588,7.112963585381248e-21,0.0026795106570917,age,actn4
2.9818464600876857e-06,0.9993851508766364,1.8139480038229307e-11,sex,actn4
1.3770500000007562,0.005279305724311,0.0282854147418756,date_centre,actn4
0.0982972904636619,0.09389834951896,0.0008714277089752162,centre,actn4
0.3090956140350909,2.3386281180948385e-06,0.0133180939670858,plate,actn4
-0.1103913798384851,1.2125047535045912e-05,0.0119370127185656,well,actn4
-0.076563954804955,1.786531195016996e-23,0.0064424751696999,plate_row,actn4
-0.0421403543851866,3.948653071490535e-06,0.0010606836479429,plate_column,actn4
-0.059348320871049,0.1441634130207849,0.001890851993174,date_processing,actn4
-9.78876801734238e-06,0.1234955809036504,7.246751231394231e-05,storage_time,actn4
0.0125628618442238,0.2341437643411667,0.00028315022116446844,batch,actn4
0.0094999152606778,0.0,0.0717376357757578,age,acvrl1
0.0884791630873936,2.4073252023282687e-176,0.0239530861656698,sex,acvrl1
1.203700000000226,0.0027321388517946,0.034354711379502,date_centre,acvrl1
0.0516002309915666,3.7053714995161634e-05,0.0036902498505601,centre,acvrl1
0.0914897720631128,0.0830926801742579,0.0114452622998017,plate,acvrl1
-0.0637022285195283,0.0022861675835357,0.0056977363880489,well,acvrl1
-0.0288976333371468,4.318020120033033e-06,0.0009476926636229852,plate_row,acvrl1
0.0251696492673613,0.0006090002617035157,0.0008953763460875793,plate_column,acvrl1
-0.0949472848788645,0.0274672741868102,0.0018114274983091,date_processing,acvrl1
-2.3971044229625457e-05,3.47658457182538e-06,0.0006510722055346393,storage_time,acvrl1
-0.0090640186950532,0.2892233733634989,9.284238848923864e-05,batch,acvrl1
0.0062835590217154,2.4017520509339366e-33,0.0043475603139023,age,acy1
0.4730341465410917,0.0,0.0946890935133321,sex,acy1
1.4651999999997496,0.1739823294424037,0.0386139474012405,date_centre,acy1
-0.1724741541656054,2.033456630602417e-08,0.0037389867529523,centre,acy1
-0.2279072357263916,0.1055584224099621,0.0112384517120708,plate,acy1
0.1409186695518646,0.0113162391127188,0.004169240290185,well,acy1
-0.0716944903600627,1.9620987361309617e-05,0.0011355661069235,plate_row,acy1
-0.0674812850668244,0.0006278154677051619,0.0006825113448467841,plate_column,acy1
-0.1605863935443774,0.0660398214393463,0.0015372881094426,date_processing,acy1
4.7064116958963824e-05,0.0006866056303661749,0.00034678546756524,storage_time,acy1
0.0191206378653105,0.420383655308976,0.0001463539988149186,batch,acy1
0.009577541256059,1.5124729968637986e-132,0.0182512771666177,age,acy3
0.0654741033936454,4.678964535678184e-25,0.0032753657470061,sex,acy3
-1.1673999999996525,0.1471631041545026,0.0311641356919105,date_centre,acy3
-0.0711691326523064,0.0021902661373396,0.002257466697582,centre,acy3
0.2424757142857057,0.029197074786759,0.0112912020052996,plate,acy3
0.2059133443795739,7.248576253802777e-07,0.0061579663249717,well,acy3
0.0345374722803051,0.0061570085289862,0.0010020849096201,plate_row,acy3
0.0614783124679107,3.632200858665009e-05,0.0007650909314669952,plate_column,acy3
0.0603335688948015,0.1764131544506694,0.001575637497401,date_processing,acy3
2.943134156453444e-05,0.0050670631255968,0.0002410471245972128,storage_time,acy3
0.0100158064344068,0.5914172705951248,4.958687738934866e-05,batch,acy3
0.0003927808112243,0.402404794430517,2.147416878478524e-05,age,acyp1
0.1158898902859409,3.8774734918123363e-53,0.0071852653711278,sex,acyp1
1.0642999999997238,0.1025546721002547,0.157974330740244,date_centre,acyp1
0.370455300421694,1.0253334737834338e-36,0.0506486823435287,centre,acyp1
0.302841854072957,0.0127376801694988,0.0129041427438802,plate,acyp1
-0.2311735274189828,3.5530570563937585e-06,0.0053090181744032,well,acyp1
-0.0217739585889708,0.1509115256307834,0.00018058119252250296,plate_row,acyp1
-0.073075465218906,3.637764100412351e-05,0.0011091003075431,plate_column,acyp1
-0.1293959893617014,0.0199784828688725,0.0019511677321978,date_processing,acyp1
-0.000387402310978013,7.867302071861489e-213,0.0292560126963948,storage_time,acyp1
0.0180086454155601,0.415383455923589,0.0001483363851780564,batch,acyp1
0.0020596120648049,1.1106465306152688e-14,0.0017707118226042,age,ada
0.0900781014986766,5.192861443169679e-98,0.013022318568297,sex,ada
-0.7928000000004789,0.1490110264928286,0.0521674122025033,date_centre,ada
0.1147912590735707,1.3211541773024702e-11,0.0096306015038431,centre,ada
0.1692031249999911,0.0179035052938352,0.0114456841244511,plate,ada
-0.2099015537495774,6.136212229894259e-14,0.0130254609399139,well,ada
-0.1155490026596267,1.0960312933685547e-41,0.0081870096662496,plate_row,ada
-0.045459383472899,6.359178953108576e-06,0.0009489378387712704,plate_column,ada
0.1035779761904766,0.0864061219964439,0.0014981683063003,date_processing,ada
-0.00010480681947166464,5.28824778680118e-50,0.0065423946707713,storage_time,ada
0.009169553633647,0.46613787527514,2.879137490354029e-05,batch,ada
0.0124897963304173,2e-323,0.043918207908181,age,ada2
-0.0693073618695951,3.2467853579428764e-39,0.0051977772738175,sex,ada2
1.0885000000005414,0.0631772554434184,0.031679952570403,date_centre,ada2
0.1458933427318303,1.0782890426540135e-11,0.0046215490871215,centre,ada2
0.2215385690789488,0.0112713915351171,0.0119141648129383,plate,ada2
0.1605925786181372,3.7618419374472953e-06,0.0160319450627217,well,ada2
-0.1136764979700042,4.3603925087757015e-27,0.0063429692714275,plate_row,ada2
-0.0926828053356816,6.439334296755394e-14,0.0034356230657964,plate_column,ada2
0.1425840130353793,0.0116702205440328,0.0020019373157067,date_processing,ada2
